,Row_ID,Game_ID,Team,Player_ID,Number,Name,Min,FGM,FGA,FG%,2ptsM,2ptsA,2pts%,3ptsM,3ptsA,3pts%,FTM,FTA,FT%,ORebs,DRebs,Rebs,As,PF,To,Stl,Blks,Pts,y
19440,454557,507_15_57,UKRAINE,0,TOTALS,UKRAINE,200,27,67,40.3,20,38,52.6,7,29,24.1,16,21,76.2,13,25,38,20,32,16,7,5,77,0
19441,454570,507_15_57,FINLAND,0,TOTALS,FINLAND,200,26,57,45.6,21,37,56.8,5,20,25.0,31,43,72.1,8,25,33,14,28,15,7,1,88,1
19442,454583,507_15_58,SERBIA,0,TOTALS,SERBIA,200,33,64,51.6,24,42,57.1,9,22,40.9,15,23,65.2,10,28,38,25,23,14,8,3,90,1
19443,454596,507_15_58,SPAIN,0,TOTALS,SPAIN,200,27,63,42.9,16,34,47.1,11,29,37.9,11,18,61.1,11,24,35,20,22,17,11,2,76,0
19444,454609,507_15_59,MONTENEGRO,0,TOTALS,MONTENEGRO,200,27,68,39.7,15,38,39.5,12,30,40.0,9,17,52.9,10,27,37,18,17,7,14,1,75,1
19445,454622,507_15_59,CZECH REPUBLIC,0,TOTALS,CZECH REPUBLIC,200,20,51,39.2,12,30,40.0,8,21,38.1,5,11,45.5,8,36,44,6,14,21,4,4,53,0
19446,454635,507_15_60,FRANCE,0,TOTALS,FRANCE,200,24,68,35.3,19,48,39.6,5,20,25.0,9,13,69.2,15,28,43,15,14,13,8,3,62,1
19447,454648,507_15_60,GERMANY,0,TOTALS,GERMANY,200,22,62,35.5,18,43,41.9,4,19,21.1,7,12,58.3,13,31,44,12,18,17,9,3,55,0
19448,454661,507_15_61,LATVIA,0,TOTALS,LATVIA,225,29,77,37.7,16,37,43.2,13,40,32.5,7,13,53.8,12,27,39,18,21,11,12,9,78,1
19449,454674,507_15_61,CROATIA,0,TOTALS,CROATIA,225,26,71,36.6,21,51,41.2,5,20,25.0,17,20,85.0,18,36,54,12,19,23,7,1,74,0
19450,454687,507_15_62,TURKEY,0,TOTALS,TURKEY,200,34,67,50.7,28,47,59.6,6,20,30.0,8,16,50.0,15,21,36,19,19,17,10,3,82,1
19451,454700,507_15_62,BOSNIA AND HERZEGOVINA,0,TOTALS,BOSNIA AND HERZEGOVINA,200,31,65,47.7,28,50,56.0,3,15,20.0,12,21,57.1,15,22,37,24,21,14,11,1,77,0
19452,454713,507_15_63,ITALY,0,TOTALS,ITALY,200,22,60,36.7,14,42,33.3,8,18,44.4,15,21,71.4,8,15,23,13,19,14,20,2,67,0
19453,454726,507_15_63,RUSSIA,0,TOTALS,RUSSIA,200,32,56,57.1,23,39,59.0,9,17,52.9,9,14,64.3,10,31,41,17,20,25,6,1,82,1
19454,454739,507_15_64,GREECE,0,TOTALS,GREECE,200,20,58,34.5,10,29,34.5,10,29,34.5,18,29,62.1,13,29,42,14,18,8,7,6,68,1
19455,454752,507_15_64,LITHUANIA,0,TOTALS,LITHUANIA,200,23,69,33.3,15,44,34.1,8,25,32.0,4,8,50.0,18,29,47,17,23,10,5,3,58,0
19456,454765,507_15_65,CZECH REPUBLIC,0,TOTALS,CZECH REPUBLIC,225,40,98,40.8,36,71,50.7,4,27,14.8,7,11,63.6,19,40,59,23,24,12,8,4,91,0
19457,454778,507_15_65,UKRAINE,0,TOTALS,UKRAINE,225,33,72,45.8,24,46,52.2,9,26,34.6,24,35,68.6,6,41,47,25,16,13,8,3,99,1
19458,454791,507_15_66,CROATIA,0,TOTALS,CROATIA,200,22,61,36.1,17,35,48.6,5,26,19.2,8,8,100.0,10,33,43,16,18,21,6,8,57,0
19459,454804,507_15_66,ITALY,0,TOTALS,ITALY,200,28,71,39.4,21,53,39.6,7,18,38.9,10,11,90.9,11,28,39,16,17,12,16,4,73,1
19460,454817,507_15_67,GERMANY,0,TOTALS,GERMANY,200,23,71,32.4,19,56,33.9,4,15,26.7,14,27,51.9,25,32,57,12,23,15,0,2,64,0
19461,454830,507_15_67,SPAIN,0,TOTALS,SPAIN,200,26,57,45.6,19,36,52.8,7,21,33.3,9,15,60.0,2,27,29,22,20,9,5,5,68,1
19462,454843,507_15_68,MONTENEGRO,0,TOTALS,MONTENEGRO,200,23,60,38.3,16,36,44.4,7,24,29.2,11,22,50.0,14,26,40,10,27,14,6,2,64,0
19463,454856,507_15_68,FINLAND,0,TOTALS,FINLAND,200,24,55,43.6,18,34,52.9,6,21,28.6,14,21,66.7,7,26,33,13,24,13,8,3,68,1
19464,454869,507_15_69,FRANCE,0,TOTALS,FRANCE,200,23,67,34.3,20,52,38.5,3,15,20.0,21,27,77.8,16,21,37,15,19,13,13,5,70,0
19465,454882,507_15_69,SERBIA,0,TOTALS,SERBIA,200,31,64,48.4,22,43,51.2,9,21,42.9,10,14,71.4,15,30,45,19,21,22,5,3,81,1
19466,454895,507_15_70,LATVIA,0,TOTALS,LATVIA,200,27,64,42.2,19,34,55.9,8,30,26.7,6,13,46.2,10,27,37,17,16,17,12,2,68,0
19467,454908,507_15_70,RUSSIA,0,TOTALS,RUSSIA,200,27,63,42.9,20,45,44.4,7,18,38.9,8,10,80.0,10,29,39,14,14,18,9,2,69,1
19468,454921,507_15_71,LITHUANIA,0,TOTALS,LITHUANIA,200,23,59,39.0,11,32,34.4,12,27,44.4,16,23,69.6,14,32,46,20,16,16,11,2,74,1
19469,454934,507_15_71,BOSNIA AND HERZEGOVINA,0,TOTALS,BOSNIA AND HERZEGOVINA,200,20,63,31.7,18,44,40.9,2,19,10.5,7,12,58.3,12,27,39,12,21,17,8,5,49,0
19470,454947,507_15_72,GREECE,0,TOTALS,GREECE,200,22,60,36.7,15,34,44.1,7,26,26.9,13,19,68.4,14,33,47,14,16,14,5,3,64,1
19471,454960,507_15_72,TURKEY,0,TOTALS,TURKEY,200,22,71,31.0,14,45,31.1,8,26,30.8,9,13,69.2,16,25,41,8,22,10,12,2,61,0
19472,454973,508_15_01,BULGARIA,0,TOTALS,BULGARIA,200,18,59,30.5,15,38,39.5,3,21,14.3,10,21,47.6,10,32,42,6,21,18,4,2,49,0
19473,454986,508_15_01,ESTONIA,0,TOTALS,ESTONIA,200,23,65,35.4,15,44,34.1,8,21,38.1,13,25,52.0,13,37,50,14,23,12,11,3,67,1
19474,454999,508_15_02,SLOVAK REPUBLIC,0,TOTALS,SLOVAK REPUBLIC,200,24,51,47.1,20,33,60.6,4,18,22.2,13,25,52.0,14,24,38,10,26,17,6,2,65,0
19475,455012,508_15_02,PORTUGAL,0,TOTALS,PORTUGAL,200,28,62,45.2,20,42,47.6,8,20,40.0,16,27,59.3,14,16,30,14,21,11,10,0,80,1
19476,455025,508_15_03,ICELAND,0,TOTALS,ICELAND,200,23,77,29.9,16,45,35.6,7,32,21.9,20,36,55.6,23,28,51,13,24,14,4,3,73,0
19477,455038,508_15_03,ISRAEL,0,TOTALS,ISRAEL,200,30,65,46.2,24,47,51.1,6,18,33.3,24,33,72.7,10,36,46,19,30,10,9,6,90,1
19478,455050,508_15_04,LUXEMBOURG,0,TOTALS,LUXEMBOURG,200,21,62,33.9,20,52,38.5,1,10,10.0,5,10,50.0,8,20,28,4,22,18,10,1,48,0
19479,455063,508_15_04,NETHERLANDS,0,TOTALS,NETHERLANDS,200,33,72,45.8,23,43,53.5,10,29,34.5,13,22,59.1,23,38,61,13,16,18,9,2,89,1
19480,455076,508_15_05,SWEDEN,0,TOTALS,SWEDEN,200,32,78,41.0,25,48,52.1,7,30,23.3,11,16,68.8,18,29,47,16,16,12,16,5,82,1
19481,455089,508_15_05,GEORGIA,0,TOTALS,GEORGIA,200,18,60,30.0,14,40,35.0,4,20,20.0,10,15,66.7,14,31,45,8,20,28,7,1,50,0
19482,455102,508_15_06,DENMARK,0,TOTALS,DENMARK,200,24,63,38.1,21,39,53.8,3,24,12.5,25,38,65.8,13,34,47,8,25,14,18,6,76,1
19483,455115,508_15_06,MKD,0,TOTALS,MKD,200,17,55,30.9,10,36,27.8,7,19,36.8,13,25,52.0,10,35,45,10,29,24,8,5,54,0
19484,455128,508_15_07,ALBANIA,0,TOTALS,ALBANIA,200,18,51,35.3,14,33,42.4,4,18,22.2,10,20,50.0,11,29,40,8,22,24,7,4,50,0
19485,455141,508_15_07,SWITZERLAND,0,TOTALS,SWITZERLAND,200,25,62,40.3,14,35,40.0,11,27,40.7,10,16,62.5,12,27,39,17,22,15,8,1,71,1
19486,455154,508_15_08,BELGIUM,0,TOTALS,BELGIUM,225,29,55,52.7,23,39,59.0,6,16,37.5,9,16,56.2,12,33,45,14,21,28,11,1,73,0
19487,455167,508_15_08,SLOVENIA,0,TOTALS,SLOVENIA,225,27,70,38.6,17,44,38.6,10,26,38.5,12,19,63.2,14,17,31,9,23,12,15,1,76,1
19488,455180,508_15_09,IRELAND,0,TOTALS,IRELAND,200,25,74,33.8,17,46,37.0,8,28,28.6,14,19,73.7,11,26,37,13,19,25,15,1,72,0
19489,455193,508_15_09,AUSTRIA,0,TOTALS,AUSTRIA,200,37,72,51.4,34,57,59.6,3,15,20.0,5,12,41.7,8,39,47,19,22,33,15,3,82,1
19490,455206,508_15_10,POLAND,0,TOTALS,POLAND,200,23,52,44.2,17,37,45.9,6,15,40.0,13,24,54.2,12,28,40,15,18,26,16,5,65,1
19491,455219,508_15_10,ENGLAND,0,TOTALS,ENGLAND,200,23,64,35.9,18,41,43.9,5,23,21.7,9,12,75.0,14,21,35,9,22,21,12,0,60,0
19492,457546,508_15_100,SLOVAK REPUBLIC,0,TOTALS,SLOVAK REPUBLIC,200,27,64,42.2,20,43,46.5,7,21,33.3,26,33,78.8,7,28,35,14,21,15,12,4,87,1
19493,457559,508_15_100,BELARUS,0,TOTALS,BELARUS,200,29,67,43.3,25,45,55.6,4,22,18.2,16,23,69.6,12,33,45,16,27,22,11,4,78,0
19494,457572,508_15_101,GEORGIA,0,TOTALS,GEORGIA,200,28,68,41.2,22,47,46.8,6,21,28.6,9,19,47.4,7,29,36,6,13,17,12,1,71,0
19495,457585,508_15_101,ENGLAND,0,TOTALS,ENGLAND,200,30,67,44.8,22,50,44.0,8,17,47.1,8,10,80.0,8,38,46,11,20,18,8,2,76,1
19496,457598,508_15_102,ALBANIA,0,TOTALS,ALBANIA,200,25,58,43.1,21,47,44.7,4,11,36.4,10,19,52.6,10,34,44,16,23,22,12,1,64,1
19497,457611,508_15_102,LUXEMBOURG,0,TOTALS,LUXEMBOURG,200,19,62,30.6,13,41,31.7,6,21,28.6,16,26,61.5,14,25,39,10,21,21,15,2,60,0
19498,457624,508_15_103,SWITZERLAND,0,TOTALS,SWITZERLAND,250,27,75,36.0,24,53,45.3,3,22,13.6,19,30,63.3,12,33,45,15,27,20,11,3,76,0
19499,457637,508_15_103,AUSTRIA,0,TOTALS,AUSTRIA,250,26,74,35.1,22,56,39.3,4,18,22.2,23,31,74.2,16,35,51,9,26,23,13,0,79,1
19500,457650,508_15_104,HUNGARY,0,TOTALS,HUNGARY,200,26,53,49.1,18,29,62.1,8,24,33.3,24,32,75.0,7,37,44,15,19,21,8,1,84,1
19501,457663,508_15_104,ICELAND,0,TOTALS,ICELAND,200,26,70,37.1,19,41,46.3,7,29,24.1,16,22,72.7,12,21,33,10,21,14,13,1,75,0
19502,457676,508_15_105,NETHERLANDS,0,TOTALS,NETHERLANDS,200,30,56,53.6,24,44,54.5,6,12,50.0,12,16,75.0,8,34,42,20,20,21,9,3,78,1
19503,457689,508_15_105,PORTUGAL,0,TOTALS,PORTUGAL,200,19,63,30.2,15,37,40.5,4,26,15.4,15,19,78.9,12,21,33,9,16,17,10,0,57,0
19504,457702,508_15_106,DENMARK,0,TOTALS,DENMARK,200,23,59,39.0,18,39,46.2,5,20,25.0,21,29,72.4,10,25,35,12,18,16,6,8,72,1
19505,457715,508_15_106,BELGIUM,0,TOTALS,BELGIUM,200,41,77,53.2,31,59,52.5,10,18,55.6,11,16,68.8,13,31,44,25,25,9,8,1,103,0
19506,457728,508_15_107,SLOVENIA,0,TOTALS,SLOVENIA,200,29,57,50.9,25,43,58.1,4,14,28.6,16,29,55.2,12,27,39,11,24,16,8,3,78,1
19507,457741,508_15_107,POLAND,0,TOTALS,POLAND,200,21,50,42.0,18,38,47.4,3,12,25.0,15,24,62.5,6,24,30,6,27,18,9,4,60,0
19508,457754,508_15_108,SWEDEN,0,TOTALS,SWEDEN,200,28,71,39.4,21,42,50.0,7,29,24.1,10,19,52.6,15,32,47,10,21,14,3,7,73,1
19509,457767,508_15_108,ISRAEL,0,TOTALS,ISRAEL,200,25,66,37.9,20,56,35.7,5,10,50.0,17,24,70.8,10,35,45,12,22,8,11,3,72,0
19510,455232,508_15_11,BELARUS,0,TOTALS,BELARUS,200,32,66,48.5,30,49,61.2,2,17,11.8,4,12,33.3,13,32,45,15,18,18,11,3,70,1
19511,455245,508_15_11,HUNGARY,0,TOTALS,HUNGARY,200,25,66,37.9,20,45,44.4,5,21,23.8,7,13,53.8,13,25,38,7,16,18,13,0,62,0
19512,455258,508_15_12,SCOTLAND,0,TOTALS,SCOTLAND,200,17,60,28.3,13,40,32.5,4,20,20.0,7,12,58.3,7,20,27,5,17,24,10,1,45,0
19513,455271,508_15_12,ROMANIA,0,TOTALS,ROMANIA,200,28,62,45.2,25,46,54.3,3,16,18.8,11,18,61.1,16,36,52,9,19,26,12,2,70,1
19514,455284,508_15_13,SWITZERLAND,0,TOTALS,SWITZERLAND,200,22,63,34.9,17,46,37.0,5,17,29.4,11,20,55.0,12,31,43,9,17,12,9,0,60,1
19515,455297,508_15_13,BULGARIA,0,TOTALS,BULGARIA,200,17,54,31.5,11,27,40.7,6,27,22.2,10,15,66.7,9,35,44,6,19,17,4,4,50,0
19516,455310,508_15_14,SLOVENIA,0,TOTALS,SLOVENIA,200,30,72,41.7,17,37,45.9,13,35,37.1,7,11,63.6,23,31,54,22,17,19,16,6,80,1
19517,455323,508_15_14,LUXEMBOURG,0,TOTALS,LUXEMBOURG,200,19,54,35.2,17,41,41.5,2,13,15.4,4,11,36.4,6,21,27,5,15,20,9,1,44,0
19518,455336,508_15_15,ISRAEL,0,TOTALS,ISRAEL,200,42,84,50.0,30,48,62.5,12,36,33.3,13,21,61.9,14,38,52,32,19,15,16,4,109,0
19519,455349,508_15_15,IRELAND,0,TOTALS,IRELAND,200,21,70,30.0,18,46,39.1,3,24,12.5,12,14,85.7,10,32,42,9,20,27,9,0,57,1
19520,455362,508_15_16,HUNGARY,0,TOTALS,HUNGARY,200,33,68,48.5,27,48,56.2,6,20,30.0,2,8,25.0,10,19,29,14,27,17,13,1,74,1
19521,455375,508_15_16,BELGIUM,0,TOTALS,BELGIUM,200,25,59,42.4,23,45,51.1,2,14,14.3,20,27,74.1,15,26,41,8,16,24,8,2,72,0
19522,455388,508_15_17,PORTUGAL,0,TOTALS,PORTUGAL,200,17,59,28.8,11,45,24.4,6,14,42.9,21,30,70.0,17,25,42,9,16,11,6,0,61,0
19523,455401,508_15_17,SWEDEN,0,TOTALS,SWEDEN,200,31,68,45.6,24,49,49.0,7,19,36.8,2,8,25.0,15,30,45,15,23,12,5,9,71,1
19524,455414,508_15_18,MKD,0,TOTALS,MKD,200,21,60,35.0,15,32,46.9,6,28,21.4,16,31,51.6,12,29,41,10,26,14,4,0,64,0
19525,455427,508_15_18,ICELAND,0,TOTALS,ICELAND,200,26,64,40.6,16,36,44.4,10,28,35.7,18,26,69.2,13,33,46,19,25,14,9,4,80,1
19526,455440,508_15_19,ESTONIA,0,TOTALS,ESTONIA,200,27,60,45.0,20,31,64.5,7,29,24.1,7,11,63.6,8,20,28,13,19,15,11,0,68,0
19527,455453,508_15_19,POLAND,0,TOTALS,POLAND,200,33,68,48.5,31,56,55.4,2,12,16.7,11,15,73.3,17,26,43,14,16,14,10,3,79,1
19528,455466,508_15_20,NETHERLANDS,0,TOTALS,NETHERLANDS,200,30,62,48.4,25,45,55.6,5,17,29.4,14,18,77.8,12,32,44,17,15,21,16,4,79,1
19529,455479,508_15_20,BELARUS,0,TOTALS,BELARUS,200,18,56,32.1,16,40,40.0,2,16,12.5,13,15,86.7,7,23,30,9,20,24,9,2,51,0
19530,455492,508_15_21,GEORGIA,0,TOTALS,GEORGIA,200,37,88,42.0,28,54,51.9,9,34,26.5,16,27,59.3,25,33,58,14,11,15,16,4,99,1
19531,455505,508_15_21,SCOTLAND,0,TOTALS,SCOTLAND,200,20,63,31.7,12,40,30.0,8,23,34.8,2,5,40.0,9,30,39,11,21,27,4,2,50,0
19532,455518,508_15_22,ENGLAND,0,TOTALS,ENGLAND,200,28,70,40.0,20,34,58.8,8,36,22.2,6,11,54.5,15,26,41,11,13,11,15,4,70,1
19533,455531,508_15_22,ALBANIA,0,TOTALS,ALBANIA,200,21,54,38.9,17,43,39.5,4,11,36.4,3,8,37.5,8,29,37,10,16,19,5,1,49,0
19534,455544,508_15_23,ROMANIA,0,TOTALS,ROMANIA,200,30,64,46.9,25,46,54.3,5,18,27.8,8,18,44.4,13,22,35,15,21,19,14,3,73,1
19535,455557,508_15_23,SLOVAK REPUBLIC,0,TOTALS,SLOVAK REPUBLIC,200,25,63,39.7,16,38,42.1,9,25,36.0,7,19,36.8,18,26,44,15,18,25,8,2,66,0
19536,455570,508_15_24,AUSTRIA,0,TOTALS,AUSTRIA,200,26,63,41.3,23,49,46.9,3,14,21.4,10,19,52.6,18,25,43,12,24,20,6,0,65,0
19537,455583,508_15_24,DENMARK,0,TOTALS,DENMARK,200,24,56,42.9,14,32,43.8,10,24,41.7,19,30,63.3,13,22,35,19,21,12,16,1,77,1
19538,455596,508_15_25,SWITZERLAND,0,TOTALS,SWITZERLAND,200,27,57,47.4,21,42,50.0,6,15,40.0,5,14,35.7,9,26,35,11,12,12,7,1,65,1
19539,455609,508_15_25,ESTONIA,0,TOTALS,ESTONIA,200,23,57,40.4,14,32,43.8,9,25,36.0,4,6,66.7,9,22,31,11,17,13,2,3,59,0
19540,455622,508_15_26,BELARUS,0,TOTALS,BELARUS,200,18,48,37.5,14,33,42.4,4,15,26.7,20,27,74.1,8,19,27,6,20,19,7,0,60,0
19541,455635,508_15_26,SLOVENIA,0,TOTALS,SLOVENIA,200,38,68,55.9,30,47,63.8,8,21,38.1,12,20,60.0,14,23,37,23,25,10,13,2,96,1
19542,455648,508_15_27,SCOTLAND,0,TOTALS,SCOTLAND,200,15,54,27.8,12,41,29.3,3,13,23.1,12,21,57.1,8,23,31,5,20,17,10,1,45,0
19543,455661,508_15_27,SWEDEN,0,TOTALS,SWEDEN,200,31,74,41.9,23,46,50.0,8,28,28.6,9,17,52.9,22,32,54,17,16,14,8,6,79,1
19544,455674,508_15_28,ALBANIA,0,TOTALS,ALBANIA,200,19,61,31.1,17,46,37.0,2,15,13.3,11,16,68.8,16,19,35,9,25,31,12,1,51,0
19545,455687,508_15_28,POLAND,0,TOTALS,POLAND,200,33,75,44.0,29,56,51.8,4,19,21.1,28,37,75.7,25,29,54,17,15,21,18,4,98,1
19546,455700,508_15_29,LUXEMBOURG,0,TOTALS,LUXEMBOURG,200,22,56,39.3,18,44,40.9,4,12,33.3,8,19,42.1,11,25,36,14,14,26,8,1,56,0
19547,455713,508_15_29,BELGIUM,0,TOTALS,BELGIUM,200,41,75,54.7,30,50,60.0,11,25,44.0,4,9,44.4,12,27,39,26,14,15,17,2,97,1
19548,455726,508_15_30,SLOVAK REPUBLIC,0,TOTALS,SLOVAK REPUBLIC,200,26,65,40.0,20,44,45.5,6,21,28.6,11,19,57.9,11,33,44,15,20,17,4,2,69,0
19549,455739,508_15_30,GEORGIA,0,TOTALS,GEORGIA,200,23,70,32.9,13,34,38.2,10,36,27.8,14,18,77.8,15,32,47,14,15,16,8,3,70,1
19550,455752,508_15_31,BULGARIA,0,TOTALS,BULGARIA,200,19,58,32.8,14,35,40.0,5,23,21.7,11,14,78.6,5,35,40,8,14,23,7,3,54,0
19551,455765,508_15_31,ENGLAND,0,TOTALS,ENGLAND,200,30,74,40.5,23,50,46.0,7,24,29.2,6,9,66.7,11,32,43,14,16,15,15,2,73,1
19552,455778,508_15_32,NETHERLANDS,0,TOTALS,NETHERLANDS,200,21,63,33.3,16,43,37.2,5,20,25.0,14,21,66.7,19,32,51,8,23,23,5,5,61,0
19553,455791,508_15_32,HUNGARY,0,TOTALS,HUNGARY,200,22,57,38.6,8,24,33.3,14,33,42.4,12,16,75.0,5,26,31,16,21,13,14,2,70,1
19554,455804,508_15_33,IRELAND,0,TOTALS,IRELAND,200,25,64,39.1,16,30,53.3,9,34,26.5,15,27,55.6,6,31,37,13,21,14,12,3,74,1
19555,455817,508_15_33,MKD,0,TOTALS,MKD,200,23,69,33.3,12,29,41.4,11,40,27.5,14,17,82.4,14,41,55,12,22,26,6,2,71,0
19556,455830,508_15_34,ROMANIA,0,TOTALS,ROMANIA,225,28,66,42.4,22,40,55.0,6,26,23.1,11,17,64.7,13,37,50,14,25,22,7,0,73,0
19557,455843,508_15_34,PORTUGAL,0,TOTALS,PORTUGAL,225,27,69,39.1,21,41,51.2,6,28,21.4,15,27,55.6,13,26,39,14,22,13,10,2,75,1
19558,455856,508_15_35,ISRAEL,0,TOTALS,ISRAEL,200,33,70,47.1,26,46,56.5,7,24,29.2,9,17,52.9,14,23,37,14,23,21,27,2,82,1
19559,455869,508_15_35,AUSTRIA,0,TOTALS,AUSTRIA,200,24,57,42.1,20,42,47.6,4,15,26.7,5,12,41.7,15,26,41,8,18,40,9,1,57,0
19560,455882,508_15_36,ICELAND,0,TOTALS,ICELAND,200,30,75,40.0,23,52,44.2,7,23,30.4,12,17,70.6,9,31,40,16,17,7,11,5,79,1
19561,455895,508_15_36,DENMARK,0,TOTALS,DENMARK,200,21,65,32.3,15,34,44.1,6,31,19.4,6,9,66.7,12,37,49,7,22,21,4,5,54,0
19562,455908,508_15_37,ESTONIA,0,TOTALS,ESTONIA,200,30,64,46.9,21,36,58.3,9,28,32.1,18,32,56.2,7,24,31,23,22,14,13,5,87,1
19563,455921,508_15_37,ALBANIA,0,TOTALS,ALBANIA,200,16,50,32.0,14,42,33.3,2,8,25.0,15,19,78.9,11,32,43,7,26,33,7,2,49,0
19564,455934,508_15_38,HUNGARY,0,TOTALS,HUNGARY,200,22,57,38.6,19,40,47.5,3,17,17.6,17,27,63.0,10,28,38,12,18,17,10,1,64,1
19565,455947,508_15_38,LUXEMBOURG,0,TOTALS,LUXEMBOURG,200,18,59,30.5,16,41,39.0,2,18,11.1,9,17,52.9,9,27,36,8,23,21,7,2,47,0
19566,455960,508_15_39,SWEDEN,0,TOTALS,SWEDEN,200,36,72,50.0,23,44,52.3,13,28,46.4,6,12,50.0,19,22,41,24,12,12,9,8,91,1
19567,455973,508_15_39,SLOVAK REPUBLIC,0,TOTALS,SLOVAK REPUBLIC,200,16,46,34.8,14,37,37.8,2,9,22.2,13,17,76.5,6,17,23,7,13,21,3,3,47,0
19568,455986,508_15_40,ENGLAND,0,TOTALS,ENGLAND,200,27,63,42.9,20,39,51.3,7,24,29.2,17,23,73.9,13,29,42,9,11,8,6,2,78,1
19569,455999,508_15_40,SWITZERLAND,0,TOTALS,SWITZERLAND,200,25,60,41.7,17,41,41.5,8,19,42.1,2,5,40.0,6,26,32,9,19,17,5,1,60,0
19570,456012,508_15_41,BELGIUM,0,TOTALS,BELGIUM,200,38,68,55.9,33,55,60.0,5,13,38.5,15,20,75.0,10,35,45,15,15,17,8,5,96,1
19571,456025,508_15_41,BELARUS,0,TOTALS,BELARUS,200,25,73,34.2,18,52,34.6,7,21,33.3,5,9,55.6,13,20,33,18,20,20,7,2,62,0
19572,456038,508_15_42,GEORGIA,0,TOTALS,GEORGIA,200,32,66,48.5,24,41,58.5,8,25,32.0,8,10,80.0,11,24,35,15,29,16,8,1,80,1
19573,456051,508_15_42,ROMANIA,0,TOTALS,ROMANIA,200,22,51,43.1,20,37,54.1,2,14,14.3,20,36,55.6,9,22,31,7,21,18,9,3,66,0
19574,456064,508_15_43,POLAND,0,TOTALS,POLAND,200,36,79,45.6,31,56,55.4,5,23,21.7,6,14,42.9,20,17,37,18,15,14,22,0,83,1
19575,456077,508_15_43,BULGARIA,0,TOTALS,BULGARIA,200,27,50,54.0,19,30,63.3,8,20,40.0,9,11,81.8,7,25,32,17,18,28,6,3,71,0
19576,456090,508_15_44,PORTUGAL,0,TOTALS,PORTUGAL,200,26,62,41.9,18,39,46.2,8,23,34.8,7,18,38.9,11,27,38,15,19,21,14,3,67,1
19577,456103,508_15_44,SCOTLAND,0,TOTALS,SCOTLAND,200,21,56,37.5,15,34,44.1,6,22,27.3,10,20,50.0,12,31,43,12,21,29,8,1,58,0
19578,456116,508_15_45,MKD,0,TOTALS,MKD,200,22,61,36.1,18,43,41.9,4,18,22.2,15,20,75.0,9,30,39,7,17,24,7,0,63,0
19579,456129,508_15_45,ISRAEL,0,TOTALS,ISRAEL,200,39,74,52.7,32,54,59.3,7,20,35.0,9,14,64.3,7,30,37,14,18,13,19,5,94,1
19580,456142,508_15_46,SLOVENIA,0,TOTALS,SLOVENIA,200,23,59,39.0,13,25,52.0,10,34,29.4,16,22,72.7,15,25,40,15,23,22,9,10,72,1
19581,456155,508_15_46,NETHERLANDS,0,TOTALS,NETHERLANDS,200,21,57,36.8,16,43,37.2,5,14,35.7,17,24,70.8,11,20,31,12,21,22,11,1,64,0
19582,456168,508_15_47,AUSTRIA,0,TOTALS,AUSTRIA,200,31,65,47.7,28,50,56.0,3,15,20.0,1,7,14.3,12,23,35,16,20,26,11,0,66,0
19583,456181,508_15_47,ICELAND,0,TOTALS,ICELAND,200,34,62,54.8,25,35,71.4,9,27,33.3,6,11,54.5,7,26,33,18,13,22,18,2,83,1
19584,456194,508_15_48,DENMARK,0,TOTALS,DENMARK,200,26,62,41.9,14,29,48.3,12,33,36.4,21,28,75.0,15,28,43,19,13,19,6,4,85,1
19585,456207,508_15_48,IRELAND,0,TOTALS,IRELAND,200,29,71,40.8,18,45,40.0,11,26,42.3,6,6,100.0,13,22,35,17,25,16,13,3,75,0
19586,456220,508_15_49,BULGARIA,0,TOTALS,BULGARIA,200,18,49,36.7,15,28,53.6,3,21,14.3,23,28,82.1,4,36,40,12,15,13,9,5,62,1
19587,456233,508_15_49,ALBANIA,0,TOTALS,ALBANIA,200,19,65,29.2,16,49,32.7,3,16,18.8,6,11,54.5,13,31,44,9,25,15,1,0,47,0
19588,456246,508_15_50,BELARUS,0,TOTALS,BELARUS,200,31,63,49.2,26,49,53.1,5,14,35.7,5,10,50.0,15,31,46,18,23,25,8,7,72,1
19589,456259,508_15_50,LUXEMBOURG,0,TOTALS,LUXEMBOURG,200,24,66,36.4,16,54,29.6,8,12,66.7,15,27,55.6,14,20,34,12,18,16,12,4,71,0
19590,456272,508_15_51,ROMANIA,0,TOTALS,ROMANIA,200,19,55,34.5,17,48,35.4,2,7,28.6,11,19,57.9,9,22,31,9,15,25,11,3,51,0
19591,456285,508_15_51,SWEDEN,0,TOTALS,SWEDEN,200,36,74,48.6,27,53,50.9,9,21,42.9,4,4,100.0,13,32,45,24,16,18,18,7,85,1
19592,456298,508_15_52,ENGLAND,0,TOTALS,ENGLAND,200,25,70,35.7,20,59,33.9,5,11,45.5,10,15,66.7,12,27,39,13,19,9,11,9,65,1
19593,456311,508_15_52,ESTONIA,0,TOTALS,ESTONIA,200,14,63,22.2,13,44,29.5,1,19,5.3,17,19,89.5,17,34,51,5,24,21,3,5,46,0
19594,456324,508_15_53,SWITZERLAND,0,TOTALS,SWITZERLAND,200,12,46,26.1,9,36,25.0,3,10,30.0,24,32,75.0,7,22,29,7,16,24,10,2,51,0
19595,456337,508_15_53,POLAND,0,TOTALS,POLAND,200,34,62,54.8,29,47,61.7,5,15,33.3,8,12,66.7,9,28,37,19,27,19,15,4,81,1
